时间,纬度,经度,速度,加速度,是否是停留点,是否在加速区间,是否在减速区间
2008/4/28 11:45:23,40.04742,116.302671,17.87595967,-0.285010921,FALSE,FALSE,TRUE
2008/4/28 11:45:25,40.047558,116.302555,18.24838556,0.372425887,FALSE,TRUE,FALSE
2008/4/28 11:45:27,40.047701,116.302439,18.71836462,0.469979064,FALSE,TRUE,FALSE
2008/4/28 11:45:29,40.04784,116.302325,18.25088369,-0.467480932,FALSE,FALSE,FALSE
2008/4/28 11:45:31,40.047984,116.302211,18.72410274,0.473219052,FALSE,FALSE,FALSE
2008/4/28 11:45:33,40.048124,116.3021,18.21133577,-0.512766975,FALSE,FALSE,TRUE
2008/4/28 11:45:35,40.048254,116.301995,16.99627599,-1.215059775,FALSE,FALSE,TRUE
2008/4/28 11:45:37,40.048379,116.301899,16.12445659,-0.871819408,FALSE,FALSE,TRUE
2008/4/28 11:45:39,40.048503,116.301811,15.69242646,-0.432030126,FALSE,FALSE,TRUE
2008/4/28 11:45:41,40.048627,116.301732,15.34147759,-0.350948873,FALSE,FALSE,TRUE
2008/4/28 11:45:43,40.048748,116.301671,14.42260048,-0.918877106,FALSE,FALSE,TRUE
2008/4/28 11:45:45,40.048868,116.301612,14.25805231,-0.16454817,FALSE,FALSE,TRUE
2008/4/28 11:45:47,40.048981,116.30155,13.62914707,-0.628905245,FALSE,FALSE,TRUE
2008/4/28 11:45:49,40.049091,116.301487,13.35614399,-0.273003077,FALSE,FALSE,TRUE
2008/4/28 11:45:51,40.049198,116.301422,13.12216974,-0.23397425,FALSE,FALSE,TRUE
2008/4/28 11:45:53,40.049305,116.301373,12.60850324,-0.513666501,FALSE,FALSE,TRUE
2008/4/28 11:45:55,40.049389,116.30133,10.03251453,-2.575988712,FALSE,FALSE,TRUE
2008/4/28 11:45:57,40.049474,116.301281,10.33155204,0.299037517,FALSE,FALSE,FALSE
2008/4/28 11:45:59,40.04956,116.301243,10.09559395,-0.235958092,FALSE,FALSE,TRUE
2008/4/28 11:46:01,40.049722,116.301186,9.328334971,-0.383629491,FALSE,FALSE,TRUE
2008/4/28 11:46:03,40.049858,116.301132,7.903287508,-0.712523731,FALSE,FALSE,TRUE
2008/4/28 11:46:05,40.049992,116.301051,8.209471593,0.153092042,FALSE,FALSE,FALSE
2008/4/28 11:46:07,40.050105,116.300969,7.187158944,-0.511156325,FALSE,FALSE,TRUE
2008/4/28 11:46:09,40.050203,116.300894,6.315056141,-0.436051401,FALSE,FALSE,TRUE
2008/4/28 11:46:11,40.050271,116.300812,5.145410699,-0.584822721,FALSE,FALSE,TRUE
2008/4/28 11:46:13,40.050321,116.300751,3.803830577,-0.670790061,FALSE,FALSE,TRUE
2008/4/28 11:46:15,40.050344,116.300717,1.931175484,-0.936327547,FALSE,FALSE,TRUE
2008/4/28 11:46:17,40.050362,116.300687,1.622329456,-0.154423014,FALSE,FALSE,TRUE
2008/4/28 11:46:19,40.050375,116.300681,0.766595967,-0.427866745,FALSE,FALSE,TRUE
2008/4/28 11:46:21,40.050382,116.300694,0.676475538,-0.045060214,FALSE,FALSE,TRUE
2008/4/28 11:46:23,40.050381,116.300712,0.768118612,0.045821537,TRUE,FALSE,FALSE
2008/4/28 11:46:25,40.050385,116.30072,0.406690443,-0.180714084,TRUE,FALSE,FALSE
2008/4/28 11:46:27,40.050391,116.300733,0.646088307,0.119698932,FALSE,FALSE,FALSE
2008/4/28 11:46:29,40.050389,116.300744,0.481199623,-0.082444342,FALSE,FALSE,FALSE
2008/4/28 11:46:31,40.050379,116.30075,0.611848562,0.065324469,TRUE,FALSE,FALSE
2008/4/28 11:46:33,40.050373,116.300754,0.37453435,-0.118657106,TRUE,FALSE,TRUE
2008/4/28 11:46:35,40.05037,116.300758,0.238341321,-0.068096514,TRUE,FALSE,TRUE
2008/4/28 11:46:37,40.050363,116.300768,0.5767392,0.16919894,FALSE,TRUE,FALSE
2008/4/28 11:46:39,40.050348,116.300782,1.025000379,0.224130589,FALSE,TRUE,FALSE
2008/4/28 11:46:41,40.050332,116.300797,1.094985721,0.034992671,TRUE,TRUE,FALSE
2008/4/28 11:46:43,40.050331,116.3008,0.139264749,-0.477860486,TRUE,FALSE,TRUE
2008/4/28 11:46:45,40.050331,116.3008,0,-0.069632375,TRUE,FALSE,TRUE
2008/4/28 11:46:47,40.050334,116.300796,0.23834139,0.119170695,TRUE,TRUE,FALSE
2008/4/28 11:46:49,40.050342,116.300791,0.493092362,0.127375486,TRUE,TRUE,FALSE
2008/4/28 11:46:51,40.050345,116.300792,0.17214703,-0.160472666,TRUE,FALSE,TRUE
2008/4/28 11:46:53,40.050347,116.300793,0.119068484,-0.026539273,TRUE,FALSE,TRUE
2008/4/28 11:46:55,40.050358,116.300792,0.613088923,0.247010219,FALSE,TRUE,FALSE
2008/4/28 11:46:57,40.050375,116.30079,0.949040341,0.167975709,FALSE,TRUE,FALSE
2008/4/28 11:46:59,40.050397,116.300787,1.229865614,0.140412637,FALSE,TRUE,FALSE
2008/4/28 11:47:01,40.050444,116.300791,2.618781539,0.694457962,FALSE,TRUE,FALSE
2008/4/28 11:47:03,40.050496,116.300795,2.896254306,0.138736383,FALSE,TRUE,FALSE
2008/4/28 11:47:05,40.050592,116.300803,5.348534479,1.226140086,FALSE,TRUE,FALSE
2008/4/28 11:47:07,40.05069,116.300796,10.91405243,5.565517955,FALSE,TRUE,FALSE
2008/4/28 11:47:09,40.050875,116.300758,10.41253647,-0.250757984,FALSE,FALSE,FALSE
2008/4/28 11:47:11,40.05101,116.300694,15.97015757,5.557621101,FALSE,FALSE,FALSE
2008/4/28 11:47:13,40.051139,116.300655,14.7241509,-1.24600667,FALSE,FALSE,TRUE
2008/4/28 11:47:15,40.051257,116.300589,14.27389663,-0.450254263,FALSE,FALSE,TRUE
2008/4/28 11:47:17,40.051406,116.300524,17.46845302,3.194556383,FALSE,TRUE,FALSE
2008/4/28 11:47:19,40.051554,116.300452,17.56196517,0.093512153,FALSE,TRUE,FALSE
2008/4/28 11:47:21,40.051701,116.300383,17.36979128,-0.192173891,FALSE,FALSE,FALSE
2008/4/28 11:47:23,40.051872,116.300317,19.82803826,2.458246985,FALSE,FALSE,FALSE
2008/4/28 11:47:25,40.052031,116.30025,18.57810244,-1.249935826,FALSE,FALSE,FALSE
2008/4/28 11:47:27,40.052193,116.300175,19.11242836,0.534325925,FALSE,TRUE,FALSE
2008/4/28 11:47:29,40.052366,116.30009,20.55348043,1.441052071,FALSE,TRUE,FALSE
2008/4/28 11:47:31,40.052533,116.299998,20.15430641,-0.399174025,FALSE,FALSE,TRUE
2008/4/28 11:47:33,40.052696,116.299914,19.48515747,-0.669148939,FALSE,FALSE,TRUE
2008/4/28 11:47:35,40.052859,116.299833,19.39290252,-0.092254953,FALSE,FALSE,TRUE
2008/4/28 11:47:37,40.053024,116.29974,19.9831091,0.590206587,FALSE,FALSE,FALSE
2008/4/28 11:47:39,40.053186,116.299644,19.78134318,-0.201765929,FALSE,FALSE,TRUE
2008/4/28 11:47:41,40.053348,116.299554,19.5758914,-0.205451774,FALSE,FALSE,TRUE
2008/4/28 11:47:43,40.053514,116.299461,20.08523939,0.509347987,FALSE,TRUE,FALSE
2008/4/28 11:47:45,40.053686,116.299362,20.90073901,0.815499617,FALSE,TRUE,FALSE
2008/4/28 11:47:47,40.053855,116.299263,20.59588028,-0.304858721,FALSE,FALSE,TRUE
2008/4/28 11:47:49,40.054023,116.299173,20.1915508,-0.404329486,FALSE,FALSE,TRUE
2008/4/28 11:47:51,40.054198,116.299078,21.07345464,0.881903839,FALSE,FALSE,FALSE
2008/4/28 11:47:53,40.054366,116.298968,20.89684808,-0.176606556,FALSE,FALSE,TRUE
2008/4/28 11:47:55,40.05453,116.298865,20.23496261,-0.661885473,FALSE,FALSE,TRUE
2008/4/28 11:47:57,40.054698,116.298744,21.33276475,1.097802141,FALSE,FALSE,FALSE
2008/4/28 11:47:59,40.05486,116.298649,19.74625222,-1.586512528,FALSE,FALSE,TRUE
2008/4/28 11:48:01,40.055021,116.298556,19.57539073,-0.170861487,FALSE,FALSE,TRUE
2008/4/28 11:48:03,40.055178,116.29847,18.93115101,-0.64423972,FALSE,FALSE,TRUE
2008/4/28 11:48:05,40.055329,116.298389,18.15176965,-0.779381368,FALSE,FALSE,TRUE
2008/4/28 11:48:07,40.055482,116.2983,18.62412082,0.47235117,FALSE,TRUE,FALSE
2008/4/28 11:48:09,40.055639,116.298206,19.20469234,0.580571527,FALSE,TRUE,FALSE
2008/4/28 11:48:11,40.055804,116.298107,20.19072711,0.986034767,FALSE,TRUE,FALSE
2008/4/28 11:48:13,40.055973,116.298006,20.66600462,0.475277514,FALSE,TRUE,FALSE
2008/4/28 11:48:15,40.05614,116.297907,20.39303015,-0.272974474,FALSE,FALSE,FALSE
2008/4/28 11:48:17,40.056309,116.297808,20.59575614,0.202725989,FALSE,FALSE,FALSE
2008/4/28 11:48:19,40.056473,116.297706,20.19812342,-0.397632724,FALSE,FALSE,TRUE
2008/4/28 11:48:21,40.056634,116.297607,19.78733626,-0.410787154,FALSE,FALSE,TRUE
2008/4/28 11:48:23,40.05679,116.297507,19.3230472,-0.464289058,FALSE,FALSE,TRUE
2008/4/28 11:48:25,40.056944,116.297413,18.90186308,-0.421184127,FALSE,FALSE,TRUE
2008/4/28 11:48:27,40.057098,116.297322,18.79519803,-0.106665043,FALSE,FALSE,TRUE
2008/4/28 11:48:29,40.057255,116.297233,19.03125143,0.236053399,FALSE,FALSE,FALSE
2008/4/28 11:48:31,40.05741,116.297144,18.82742644,-0.203824995,FALSE,FALSE,TRUE
2008/4/28 11:48:33,40.057563,116.297056,18.58957023,-0.237856204,FALSE,FALSE,TRUE
2008/4/28 11:48:35,40.05772,116.296971,18.89829895,0.308728713,FALSE,FALSE,FALSE
2008/4/28 11:48:37,40.057875,116.296888,18.62780453,-0.270494412,FALSE,FALSE,FALSE
2008/4/28 11:48:39,40.058035,116.296804,19.17500597,0.547201432,FALSE,TRUE,FALSE
2008/4/28 11:48:41,40.0582,116.296716,19.81815116,0.643145196,FALSE,TRUE,FALSE
2008/4/28 11:48:43,40.058361,116.29663,19.3419963,-0.476154865,FALSE,FALSE,FALSE
2008/4/28 11:48:45,40.058524,116.296545,19.5163234,0.174327104,FALSE,FALSE,FALSE
2008/4/28 11:48:47,40.058685,116.296457,19.40704157,-0.109281832,FALSE,FALSE,TRUE
2008/4/28 11:48:49,40.05884,116.29637,18.7595219,-0.647519665,FALSE,FALSE,TRUE
2008/4/28 11:48:51,40.058993,116.296279,18.69384443,-0.06567747,FALSE,FALSE,TRUE
2008/4/28 11:48:53,40.059144,116.296187,18.52746011,-0.166384329,FALSE,FALSE,TRUE
2008/4/28 11:48:55,40.059296,116.296096,18.59267881,0.0652187,FALSE,TRUE,FALSE
2008/4/28 11:48:57,40.059458,116.296006,19.57562263,0.982943825,FALSE,TRUE,FALSE
2008/4/28 11:48:59,40.059611,116.295919,18.55535136,-1.020271268,FALSE,FALSE,TRUE
2008/4/28 11:49:01,40.059762,116.295833,18.31745613,-0.237895231,FALSE,FALSE,TRUE
2008/4/28 11:49:03,40.059909,116.295753,17.70802112,-0.609435014,FALSE,FALSE,TRUE
2008/4/28 11:49:05,40.060057,116.295675,17.74634289,0.038321775,FALSE,TRUE,FALSE
2008/4/28 11:49:07,40.060214,116.29559,18.89819758,1.151854687,FALSE,TRUE,FALSE
2008/4/28 11:49:09,40.060369,116.295504,18.72602552,-0.172172056,FALSE,FALSE,TRUE
2008/4/28 11:49:11,40.060519,116.295419,18.18150749,-0.544518032,FALSE,FALSE,TRUE
2008/4/28 11:49:13,40.060676,116.295321,19.34874409,1.1672366,FALSE,FALSE,FALSE
2008/4/28 11:49:15,40.060825,116.295229,18.32605383,-1.022690264,FALSE,FALSE,TRUE
2008/4/28 11:49:17,40.060967,116.295121,18.27113513,-0.054918697,FALSE,FALSE,TRUE
2008/4/28 11:49:19,40.061105,116.295009,18.06539949,-0.20573564,FALSE,FALSE,TRUE
2008/4/28 11:49:21,40.061239,116.294891,17.96942925,-0.095970237,FALSE,FALSE,TRUE
2008/4/28 11:49:23,40.061379,116.294766,18.85605142,0.886622169,FALSE,FALSE,FALSE
2008/4/28 11:49:25,40.061515,116.294641,18.49049305,-0.365558378,FALSE,FALSE,TRUE
2008/4/28 11:49:27,40.061647,116.29451,18.43278861,-0.057704441,FALSE,FALSE,TRUE
2008/4/28 11:49:29,40.061779,116.29438,18.38142196,-0.051366645,FALSE,FALSE,TRUE
2008/4/28 11:49:31,40.061912,116.294256,18.16904418,-0.212377781,FALSE,FALSE,TRUE
2008/4/28 11:49:33,40.062041,116.294134,17.70848922,-0.460554956,FALSE,FALSE,TRUE
2008/4/28 11:49:35,40.062164,116.294013,17.12112461,-0.587364612,FALSE,FALSE,TRUE
2008/4/28 11:49:37,40.062283,116.293894,16.663901,-0.457223607,FALSE,FALSE,TRUE
2008/4/28 11:49:39,40.062401,116.29378,16.31919333,-0.34470767,FALSE,FALSE,TRUE
2008/4/28 11:49:41,40.062518,116.293669,16.07857432,-0.240619018,FALSE,FALSE,TRUE
2008/4/28 11:49:43,40.062634,116.293561,15.83919757,-0.239376747,FALSE,FALSE,TRUE
2008/4/28 11:49:45,40.062749,116.293456,15.60112022,-0.238077347,FALSE,FALSE,TRUE
2008/4/28 11:49:47,40.062861,116.293354,15.18141996,-0.419700262,FALSE,FALSE,TRUE
2008/4/28 11:49:49,40.062973,116.293253,15.1329077,-0.048512258,FALSE,FALSE,TRUE
2008/4/28 11:49:51,40.063083,116.293154,14.85317994,-0.27972776,FALSE,FALSE,TRUE
2008/4/28 11:49:53,40.063187,116.293056,14.25875509,-0.594424856,FALSE,FALSE,TRUE
2008/4/28 11:49:55,40.063289,116.292959,14.02871169,-0.230043396,FALSE,FALSE,TRUE
2008/4/28 11:49:57,40.06339,116.292864,13.83881971,-0.189891976,FALSE,FALSE,TRUE
2008/4/28 11:49:59,40.063494,116.292768,14.15984297,0.32102326,FALSE,FALSE,FALSE
2008/4/28 11:50:01,40.063597,116.292671,14.11875111,-0.041091862,FALSE,FALSE,FALSE
2008/4/28 11:50:03,40.070333,116.303491,16.95709622,0.040547787,FALSE,TRUE,FALSE
2008/4/28 11:50:05,40.0704,116.303783,25.94145372,8.984357499,FALSE,TRUE,FALSE
2008/4/28 11:50:07,40.070301,116.303943,17.5095092,-8.43194452,FALSE,FALSE,FALSE
2008/4/28 11:50:09,40.070202,116.304122,18.79432973,1.284820525,FALSE,TRUE,FALSE
2008/4/28 11:50:11,40.070132,116.304339,20.03983161,1.245501884,FALSE,TRUE,FALSE
2008/4/28 11:50:13,40.070052,116.304539,19.20437862,-0.835452997,FALSE,FALSE,TRUE
2008/4/28 11:50:15,40.069971,116.30472,17.84312665,-1.361251962,FALSE,FALSE,TRUE
2008/4/28 11:50:17,40.069889,116.3049,17.82636005,-0.016766603,FALSE,FALSE,TRUE
2008/4/28 11:50:19,40.069805,116.305076,17.65142855,-0.174931501,FALSE,FALSE,TRUE
2008/4/28 11:50:20,40.069742,116.305266,17.62120145,-0.030227102,FALSE,FALSE,TRUE
2008/4/28 11:50:22,40.06968,116.305453,17.34275267,-0.278448778,FALSE,FALSE,TRUE
2008/4/28 11:50:24,40.06963,116.305639,16.77649023,-0.566262443,FALSE,FALSE,TRUE
2008/4/28 11:50:26,40.069584,116.305825,16.63437694,-0.142113286,FALSE,FALSE,TRUE
2008/4/28 11:50:28,40.069567,116.306019,16.61702004,-0.017356899,FALSE,FALSE,TRUE
2008/4/28 11:50:30,40.069549,116.306217,16.96801155,0.350991511,FALSE,TRUE,FALSE
2008/4/28 11:50:32,40.069537,116.306421,17.41134344,0.443331884,FALSE,TRUE,FALSE
2008/4/28 11:50:34,40.069525,116.306627,17.58104814,0.169704708,FALSE,TRUE,FALSE
2008/4/28 11:50:36,40.069519,116.306839,18.05326112,0.472212975,FALSE,TRUE,FALSE
2008/4/28 11:50:38,40.069516,116.307049,17.87384486,-0.179416264,FALSE,FALSE,TRUE
2008/4/28 11:50:40,40.069514,116.307252,17.27647248,-0.597372377,FALSE,FALSE,TRUE
2008/4/28 11:50:42,40.069515,116.307452,17.02010812,-0.256364357,FALSE,FALSE,TRUE
2008/4/28 11:50:44,40.069519,116.307652,17.0255557,0.005447579,FALSE,FALSE,FALSE
2008/4/28 11:50:46,40.069526,116.307847,16.61249635,-0.413059349,FALSE,FALSE,FALSE
2008/4/28 11:50:48,40.069539,116.308044,16.82665794,0.214161583,FALSE,FALSE,FALSE
2008/4/28 11:50:50,40.069553,116.30824,16.75184054,-0.074817392,FALSE,FALSE,TRUE
2008/4/28 11:50:52,40.069564,116.308436,16.72413291,-0.027707634,FALSE,FALSE,TRUE
2008/4/28 11:50:54,40.069577,116.30863,16.57231108,-0.151821825,FALSE,FALSE,TRUE
2008/4/28 11:50:56,40.069589,116.308824,16.56297826,-0.009332828,FALSE,FALSE,TRUE
2008/4/28 11:50:58,40.069594,116.30902,16.68859586,0.125617606,FALSE,TRUE,FALSE
2008/4/28 11:51:00,40.069604,116.309218,16.88618154,0.197585674,FALSE,TRUE,FALSE
2008/4/28 11:51:02,40.069611,116.309414,16.69748128,-0.188700254,FALSE,FALSE,TRUE
2008/4/28 11:51:04,40.069617,116.309608,16.52260543,-0.174875849,FALSE,FALSE,TRUE
2008/4/28 11:51:06,40.069618,116.309805,16.76479213,0.242186701,FALSE,TRUE,FALSE
2008/4/28 11:51:08,40.069617,116.310002,16.76479214,2.17E-09,FALSE,TRUE,FALSE
2008/4/28 11:51:10,40.069624,116.310191,16.10245956,-0.662332576,FALSE,FALSE,TRUE
2008/4/28 11:51:12,40.069631,116.310378,15.93246185,-0.169997709,FALSE,FALSE,TRUE
2008/4/28 11:51:14,40.069635,116.310564,15.83458391,-0.097877937,FALSE,FALSE,TRUE
2008/4/28 11:51:16,40.069645,116.310743,15.27317956,-0.56140435,FALSE,FALSE,TRUE
2008/4/28 11:51:18,40.069629,116.310936,16.52011581,1.246936249,FALSE,FALSE,FALSE
2008/4/28 11:51:20,40.06962,116.31112,15.69009179,-0.830024027,FALSE,FALSE,TRUE
2008/4/28 11:51:22,40.069622,116.311281,13.70267818,-1.987413606,FALSE,FALSE,TRUE
2008/4/28 11:51:24,40.069626,116.311439,13.45293237,-0.24974581,FALSE,FALSE,TRUE
2008/4/28 11:51:26,40.069624,116.311593,13.10706931,-0.345863063,FALSE,FALSE,TRUE
2008/4/28 11:51:28,40.069618,116.311745,12.95218242,-0.15488689,FALSE,FALSE,TRUE
2008/4/28 11:51:30,40.069623,116.311887,12.09678481,-0.855397601,FALSE,FALSE,TRUE
2008/4/28 11:51:32,40.069622,116.31202,11.31865865,-0.778126164,FALSE,FALSE,TRUE
2008/4/28 11:51:34,40.069616,116.312144,10.57329824,-0.745360415,FALSE,FALSE,TRUE
2008/4/28 11:51:36,40.069613,116.312267,10.47244266,-0.10085558,FALSE,FALSE,TRUE
2008/4/28 11:51:38,40.069621,116.312519,10.7316453,0.129601325,FALSE,FALSE,FALSE
2008/4/28 11:51:40,40.069625,116.312739,9.363486418,-0.684079444,FALSE,FALSE,TRUE
2008/4/28 11:51:42,40.069617,116.312925,7.926659073,-0.718413672,FALSE,FALSE,TRUE
2008/4/28 11:51:44,40.06962,116.313086,6.852467297,-0.537095888,FALSE,FALSE,TRUE
2008/4/28 11:51:46,40.069628,116.313196,4.701511074,-1.075478112,FALSE,FALSE,TRUE
2008/4/28 11:51:48,40.069644,116.313281,3.72449396,-0.488508557,FALSE,FALSE,TRUE
2008/4/28 11:51:50,40.06963,116.313373,3.991178346,0.133342193,FALSE,FALSE,FALSE
2008/4/28 11:51:52,40.069611,116.313437,2.920888491,-0.535144928,FALSE,FALSE,TRUE
2008/4/28 11:51:54,40.069586,116.313451,1.512286007,-0.704301242,FALSE,FALSE,TRUE
2008/4/28 11:51:56,40.069558,116.313487,2.184042337,0.335878165,FALSE,FALSE,FALSE
2008/4/28 11:51:58,40.069543,116.313504,1.10399153,-0.540025403,TRUE,FALSE,TRUE
2008/4/28 11:52:00,40.069543,116.313508,0.170197378,-0.466897076,TRUE,FALSE,TRUE
2008/4/28 11:52:02,40.069545,116.313513,0.24005625,0.034929436,TRUE,TRUE,FALSE
2008/4/28 11:52:04,40.069542,116.313519,0.304957723,0.032450737,TRUE,TRUE,FALSE
2008/4/28 11:52:06,40.069537,116.313523,0.325965688,0.010503982,TRUE,TRUE,FALSE
2008/4/28 11:52:08,40.069536,116.313537,0.598280102,0.136157207,FALSE,TRUE,FALSE
2008/4/28 11:52:10,40.069536,116.313555,0.765888276,0.083804087,FALSE,TRUE,FALSE
2008/4/28 11:52:12,40.069534,116.313567,0.522561216,-0.12166353,TRUE,FALSE,TRUE
2008/4/28 11:52:14,40.06953,116.313571,0.280054465,-0.121253375,TRUE,FALSE,TRUE
2008/4/28 11:52:16,40.069525,116.313571,0.27800446,-0.001025002,TRUE,FALSE,TRUE
2008/4/28 11:52:18,40.069522,116.313567,0.238307147,-0.019848657,TRUE,FALSE,TRUE
2008/4/28 11:52:20,40.069531,116.313562,0.543754893,0.152723873,FALSE,TRUE,FALSE
2008/4/28 11:52:22,40.069541,116.313554,0.651931385,0.054088246,TRUE,TRUE,FALSE
2008/4/28 11:52:24,40.069546,116.31355,0.325965683,-0.162982851,TRUE,FALSE,TRUE
2008/4/28 11:52:26,40.06955,116.313548,0.238128395,-0.043918644,TRUE,FALSE,TRUE
2008/4/28 11:52:28,40.069553,116.313545,0.210040826,-0.014043784,TRUE,FALSE,TRUE
2008/4/28 11:52:30,40.069555,116.313546,0.119064197,-0.045488315,TRUE,FALSE,TRUE
2008/4/28 11:52:32,40.069558,116.313547,0.172144064,0.026539934,TRUE,FALSE,FALSE
2008/4/28 11:52:34,40.06956,116.313548,0.119064195,-0.026539934,TRUE,FALSE,FALSE
2008/4/28 11:52:36,40.069565,116.313551,0.305909285,0.093422545,TRUE,TRUE,FALSE
2008/4/28 11:52:38,40.069573,116.313559,0.560108818,0.127099767,FALSE,TRUE,FALSE
2008/4/28 11:52:40,40.06958,116.313568,0.546010566,-0.007049126,FALSE,FALSE,FALSE
2008/4/28 11:52:42,40.069587,116.313578,0.576650635,0.015320035,FALSE,FALSE,FALSE
2008/4/28 11:52:44,40.069592,116.313588,0.508262632,-0.034194002,TRUE,FALSE,TRUE
2008/4/28 11:52:46,40.069595,116.313597,0.417694981,-0.045283825,TRUE,FALSE,TRUE
2008/4/28 11:52:48,40.069603,116.313605,0.560108728,0.071206873,FALSE,TRUE,FALSE
2008/4/28 11:52:50,40.069662,116.313488,5.961921603,2.700906438,FALSE,TRUE,FALSE
2008/4/28 11:52:52,40.0697,116.313419,3.61712163,-1.172399987,FALSE,FALSE,TRUE
2008/4/28 11:52:54,40.069723,116.313397,1.584813484,-1.016154073,FALSE,FALSE,TRUE
2008/4/28 11:52:56,40.069818,116.31336,5.511706099,1.963446308,FALSE,FALSE,FALSE
2008/4/28 11:52:58,40.069888,116.313336,4.023798929,-0.743953585,FALSE,FALSE,TRUE
2008/4/28 11:53:00,40.069942,116.313328,3.021682033,-0.501058448,FALSE,FALSE,TRUE
2008/4/28 11:53:02,40.069962,116.313346,1.350244926,-0.835718553,FALSE,FALSE,TRUE
2008/4/28 11:53:04,40.069958,116.313383,1.589947966,0.11985152,FALSE,TRUE,FALSE
2008/4/28 11:53:06,40.06997,116.313417,1.593116644,0.001584339,FALSE,TRUE,FALSE
2008/4/28 11:53:08,40.069985,116.31344,1.285804185,-0.15365623,FALSE,FALSE,FALSE
2008/4/28 11:53:10,40.069993,116.31348,1.759127676,0.236661745,FALSE,TRUE,FALSE
2008/4/28 11:53:12,40.069961,116.313521,2.491781758,0.366327041,FALSE,TRUE,FALSE
2008/4/28 11:53:14,40.06995,116.313556,1.609918293,-0.440931733,FALSE,FALSE,FALSE
2008/4/28 11:53:16,40.069939,116.313592,1.649356791,0.019719249,FALSE,TRUE,FALSE
2008/4/28 11:53:18,40.06994,116.313638,1.958048027,0.154345618,FALSE,TRUE,FALSE
2008/4/28 11:53:20,40.069935,116.313671,1.431376996,-0.263335516,FALSE,FALSE,TRUE
2008/4/28 11:53:22,40.069935,116.313704,1.404120281,-0.013628357,FALSE,FALSE,TRUE
2008/4/28 11:53:24,40.06993,116.313738,1.473139142,0.034509431,FALSE,FALSE,FALSE
2008/4/28 11:53:26,40.06992,116.313769,1.431420863,-0.02085914,FALSE,FALSE,TRUE
2008/4/28 11:53:28,40.069917,116.313795,1.118781305,-0.156319779,FALSE,FALSE,TRUE
2008/4/28 11:53:30,40.069926,116.313836,1.814865085,0.34804189,FALSE,FALSE,FALSE
2008/4/28 11:53:32,40.069942,116.31387,1.698312666,-0.05827621,FALSE,FALSE,TRUE
2008/4/28 11:53:34,40.069953,116.313901,1.453920624,-0.122196021,FALSE,FALSE,TRUE
2008/4/28 11:53:36,40.069972,116.313933,1.723337272,0.134708324,FALSE,TRUE,FALSE
2008/4/28 11:53:38,40.06999,116.313967,1.759114053,0.017888391,FALSE,TRUE,FALSE
2008/4/28 11:53:40,40.069999,116.314006,1.733222755,-0.012945649,FALSE,FALSE,TRUE
2008/4/28 11:53:42,40.070007,116.314043,1.635946652,-0.048638052,FALSE,FALSE,TRUE
2008/4/28 11:53:44,40.070013,116.314084,1.776122661,0.070088004,FALSE,FALSE,FALSE
2008/4/28 11:53:46,40.070011,116.31412,1.535797008,-0.120162826,FALSE,FALSE,TRUE
2008/4/28 11:53:48,40.070008,116.31415,1.287323908,-0.12423655,FALSE,FALSE,TRUE
2008/4/28 11:53:50,40.070005,116.314189,1.667775492,0.190225792,FALSE,FALSE,FALSE
2008/4/28 11:53:52,40.070007,116.314228,1.663134942,-0.002320275,FALSE,FALSE,TRUE
2008/4/28 11:53:54,40.070007,116.314265,1.574315015,-0.044409964,FALSE,FALSE,TRUE
2008/4/28 11:53:56,40.070003,116.314296,1.337639348,-0.118337834,FALSE,FALSE,TRUE
2008/4/28 11:53:58,40.070001,116.314331,1.493363036,0.077861844,FALSE,TRUE,FALSE
2008/4/28 11:54:00,40.069999,116.314369,1.620683743,0.063660354,FALSE,TRUE,FALSE
2008/4/28 11:54:02,40.070001,116.3144,1.323700031,-0.148491856,FALSE,FALSE,FALSE
2008/4/28 11:54:04,40.070004,116.314443,1.8371973,0.256748634,FALSE,TRUE,FALSE
2008/4/28 11:54:06,40.070009,116.314487,1.892686871,0.027744785,FALSE,TRUE,FALSE
2008/4/28 11:54:08,40.070022,116.314525,1.771074638,-0.060806117,FALSE,FALSE,FALSE
2008/4/28 11:54:10,40.070036,116.314563,1.794484253,0.011704808,FALSE,FALSE,FALSE
2008/4/28 11:54:12,40.07005,116.314597,1.642793859,-0.075845197,FALSE,FALSE,FALSE
2008/4/28 11:54:14,40.070075,116.314618,1.652439653,0.004822897,FALSE,FALSE,FALSE
2008/4/28 11:54:16,40.070097,116.314635,1.421083037,-0.115678308,FALSE,FALSE,FALSE
2008/4/28 11:54:18,40.07011,116.314671,1.69374051,0.136328736,FALSE,TRUE,FALSE
2008/4/28 11:54:20,40.070118,116.314711,1.759124653,0.032692072,FALSE,TRUE,FALSE
2008/4/28 11:54:22,40.070133,116.314736,1.351698247,-0.203713203,FALSE,FALSE,FALSE
2008/4/28 11:54:24,40.070158,116.314759,1.699962162,0.174131958,FALSE,TRUE,FALSE
2008/4/28 11:54:26,40.070185,116.31478,1.747016316,0.023527077,FALSE,TRUE,FALSE
2008/4/28 11:54:28,40.070212,116.314793,1.599885417,-0.073565449,FALSE,FALSE,TRUE
2008/4/28 11:54:30,40.070232,116.314799,1.140946298,-0.229469559,FALSE,FALSE,TRUE
